h3_cell,violation_count,unique_vehicles,unique_devices,unique_days,mean_severity,peak_hour_count,mean_vehicle_severity,dominant_vehicle,dominant_violation,lat,lon,police_station,has_junction_pct,road_type,lanes,road_capacity,peak_ratio,violations_per_device,has_stdbscan_cluster,gi_z_score,gi_p_value,gi_hotspot,gi_coldspot,lisa_i,lisa_p,lisa_q,lisa_label,lisa_significant,lisa_hh,hotspot_status,hotspot_confidence,mean_dwell,median_dwell,dwell_samples,chronic_offender_count,max_days_seen,lambda_raw,lambda_normalized,mu,expected_n,bpr_delay_min_per_km,cis_violation_density,cis_vehicle_severity,cis_queueing_delay,road_impact_raw,cis_road_capacity_impact,cis_temporal_persistence,cis_peak_hour_ratio,CIS,rank,sensitivity_note,location_name,peak_description,predicted_risk,risk_category,trend_direction,predicted_violations_next_week,priority_score,recommended_shift,peak_hour
89618921903ffff,11,11,3,3,1.4620004873196193,0,2.409090909090909,CAR,WRONG PARKING,12.985594936363638,77.7296689090909,Mahadevapura,0.0,collector,2.0,2400.0,0.0,3.6666666666666665,True,0.7600839177836735,0.045,True,False,-0.2214024204601112,0.041,2,LH,True,False,CONFIRMED,0.7,99.04607820366608,,0.0,0.0,,0.0030367306373913,0.0010122435457971,0.6057786546239967,0.0016709792233029,0.0722236311421218,0.0169851380042462,0.2818181818181818,0.2437735738812016,1.8333333333333333,0.0201058201058201,0.0133333333333333,0.0,11.37138419901446,1458,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-03ffff,Distributed throughout the day,7.959968939310122,MINIMAL,FALLING,0,0.9051586502111703,morning_shift,7:00
89618921907ffff,3,3,1,1,0.8317766166719344,0,2.0,LGV,WRONG PARKING,12.984573566666668,77.72810353333334,Mahadevapura,0.0,local,2.0,1600.0,0.0,3.0,True,-0.2443962955807044,0.22,False,False,0.0838029268335034,0.246,3,LL,False,False,EMERGING,0.3,99.04607820366608,,0.0,0.0,,0.000828199264743,0.000828199264743,0.6057786546239967,0.001367164819066,0.108242178358731,0.0127388535031847,0.2,0.7262628527909838,1.5,0.0158730158730158,0.0,0.0,19.081823631494533,484,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-07ffff,Distributed throughout the day,15.265458905195628,MINIMAL,UNKNOWN,3,2.912927944827706,morning_shift,7:00
8961892190bffff,14,14,2,8,0.6148759180332511,2,1.1785714285714286,MOTOR CYCLE,NO PARKING,12.98841897857143,77.72971032857143,Mahadevapura,0.0,arterial,2.0,3600.0,0.1428571428571428,7.0,False,0.7034571600009616,0.05,False,False,-0.0224772975410824,0.049,2,LH,True,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0038649299021344,0.0019324649510672,0.6057786546239967,0.0031900512444874,0.0541581180976371,0.0382165605095541,0.0357142857142857,0.0017755746407077,3.5,0.0412698412698412,0.0466666666666666,0.1428571428571428,4.219496934124436,2341,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-0bffff,Distributed throughout the day,2.953647853887105,MINIMAL,FALLING,0,0.1246290806395986,morning_shift,3:00
8961892190fffff,6,6,2,3,1.135875447753058,5,1.6666666666666667,CAR,PARKING IN A MAIN ROAD | WRONG PARKING,12.989072033333334,77.72792696666667,Mahadevapura,0.0,arterial,2.0,3600.0,0.8333333333333334,3.0,False,-0.1601237443483702,0.367,False,False,0.0548893239870206,0.399,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0016563985294861,0.000828199264743,0.6057786546239967,0.001367164819066,0.0541046420407504,0.0127388535031847,0.1333333333333333,0.0010592319195247,1.5,0.0158730158730158,0.0133333333333333,0.8333333333333334,11.711084547398686,1413,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-0fffff,Heavy peak-hour concentration (>60%),8.19775918317908,MINIMAL,FALLING,0,0.960046508934242,morning_shift,10:00
89618921917ffff,2,2,2,2,0.8144479371579357,0,2.25,LGV,NO PARKING,12.9836259,77.72872345,Whitefield,0.0,collector,3.0,3600.0,0.0,1.0,True,-0.2250190194468456,0.256,False,False,0.1121043984122783,0.285,3,LL,False,False,EMERGING,0.3,99.04607820366608,,0.0,0.0,,0.000552132843162,0.000276066421581,0.6057786546239967,0.0004557216063553,0.0720628349790288,0.0,0.25,0.2416196162461077,0.3333333333333333,0.001058201058201,0.0066666666666666,0.0,9.91493200746184,1682,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Whitefield / Cell-17ffff,Distributed throughout the day,9.91493200746184,MINIMAL,STABLE,0,0.9830587671259126,morning_shift,7:00
8961892191bffff,96,89,9,26,0.5326370328753467,27,1.0833333333333333,SCOOTER,NO PARKING,12.986487691666667,77.73364115312499,Whitefield,0.0,collector,2.0,2400.0,0.28125,10.666666666666666,True,0.667930561567529,0.052,False,False,0.1691388987882162,0.054,1,HH,False,False,EMERGING,0.3,99.04607820366608,,0.0,0.0,,0.0265023764717791,0.0029447084968643,0.6057786546239967,0.0048610304677904,0.0722834347528804,0.0615711252653927,0.0166666666666666,0.2445746778473775,5.333333333333333,0.0645502645502645,0.1666666666666666,0.28125,12.211525656836338,1334,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Whitefield / Cell-1bffff,Distributed throughout the day,15.87498335388724,MINIMAL,RISING,2,1.9385776652784381,night_shift,4:00
89618921937ffff,4,4,2,3,0.8317766166719344,1,2.0,CAR,WRONG PARKING,12.981003325,77.720849175,Mahadevapura,0.0,collector,4.0,4800.0,0.25,2.0,False,-0.3546352885353498,0.048,False,True,0.1491849395609915,0.054,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0011042656863241,0.000552132843162,0.6057786546239967,0.0009114432127107,0.072073784129623,0.0063694267515923,0.2,0.2417662864530736,0.5,0.0031746031746031,0.0133333333333333,0.25,11.675513778803664,1416,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-37ffff,Distributed throughout the day,15.178167912444763,MINIMAL,RISING,5,1.772129085987445,morning_shift,7:00
89618921957ffff,29,29,2,4,0.6214171734804504,0,1.0344827586206895,SCOOTER,PARKING ON FOOTPATH | WRONG PARKING,12.988130089655172,77.73387790344829,Mahadevapura,0.0,arterial,2.0,3600.0,0.0,14.5,True,0.6308107663212436,0.059,False,False,0.347719149675457,0.057,1,HH,False,False,EMERGING,0.3,99.04607820366608,,0.0,0.0,,0.0080059262258499,0.0040029631129249,0.6057786546239967,0.0066079632921526,0.0542693950252077,0.0859872611464968,0.0068965517241379,0.0032661934660577,7.25,0.0888888888888888,0.02,0.0,3.886269765799667,2380,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-57ffff,Distributed throughout the day,5.052150695539567,MINIMAL,RISING,28,0.1963402050033918,night_shift,4:00
89618921967ffff,6,6,3,3,0.6576212215129645,1,1.75,CAR,NO PARKING,12.991102616666666,77.7214005,Mahadevapura,0.0,arterial,2.0,3600.0,0.1666666666666666,2.0,False,-0.2881888085517739,0.148,False,False,0.1212191153465046,0.162,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0016563985294861,0.000552132843162,0.6057786546239967,0.0009114432127107,0.0540799830455944,0.0063694267515923,0.15,0.0007289104126659,1.0,0.0095238095238095,0.0133333333333333,0.1666666666666666,5.116671019900269,2257,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-67ffff,Distributed throughout the day,5.116671019900269,MINIMAL,STABLE,1,0.2618032232588726,morning_shift,11:00
89618921977ffff,1,1,1,1,0.6931471805599453,0,2.0,CAR,NO PARKING,12.9899315,77.7249987,Mahadevapura,0.0,arterial,2.0,3600.0,0.0,1.0,False,-0.3433279125155288,0.061,False,False,0.1710997661969225,0.069,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000276066421581,0.000276066421581,0.6057786546239967,0.0004557216063553,0.0540553380972173,0.0,0.2,0.0003987770705372,0.5,0.0031746031746031,0.0,0.0,4.055594589029794,2356,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-77ffff,Distributed throughout the day,3.244475671223835,MINIMAL,UNKNOWN,1,0.13158277976454194,morning_shift,6:00
89618921983ffff,3,3,2,2,0.877986428709264,1,1.6666666666666667,CAR,NO PARKING,12.9786587,77.73367166666667,Whitefield,0.0,collector,2.0,2400.0,0.3333333333333333,1.5,False,-0.302792800138992,0.13,False,False,0.1391269139641054,0.137,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000828199264743,0.0004140996323715,0.6057786546239967,0.000683582409533,0.0720847353597986,0.0031847133757961,0.1333333333333333,0.2419129845172357,0.75,0.0063492063492063,0.0066666666666666,0.3333333333333333,11.079782286644384,1502,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Whitefield / Cell-83ffff,Distributed throughout the day,7.755847600651069,MINIMAL,FALLING,0,0.8593310286360706,evening_shift,15:00
8961892198bffff,1,1,1,1,0.6931471805599453,0,2.0,CAR,NO PARKING,12.9801183,77.7337017,Whitefield,0.0,collector,2.0,2400.0,0.0,1.0,False,0.6141637864567732,0.066,False,False,-0.3063586349971564,0.061,2,LH,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000276066421581,0.000276066421581,0.6057786546239967,0.0004557216063553,0.072073784129623,0.0,0.2,0.2417662864530736,0.5,0.0031746031746031,0.0,0.0,8.882944776680523,1831,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Whitefield / Cell-8bffff,Distributed throughout the day,7.106355821344419,MINIMAL,UNKNOWN,1,0.6312536632444463,evening_shift,15:00
896189219a7ffff,2,2,1,1,0.6931471805599453,2,2.0,CAR,NO PARKING,12.97670565,77.7206748,Whitefield,0.0,collector,3.0,3600.0,1.0,2.0,False,-0.3789449763342191,0.021,False,True,0.1594163386638525,0.033,3,LL,True,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000552132843162,0.000552132843162,0.6057786546239967,0.0009114432127107,0.0720883862320684,0.0063694267515923,0.2,0.2419618900635435,0.6666666666666666,0.0052910052910052,0.0,1.0,19.07783854942576,485,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Whitefield / Cell-a7ffff,Heavy peak-hour concentration (>60%),15.262270839540609,MINIMAL,UNKNOWN,2,2.9117113897436444,morning_shift,10:00
896189219abffff,13,11,3,3,0.7358023916713265,4,1.8461538461538465,CAR,WRONG PARKING,12.980447523076922,77.72651837692307,Mahadevapura,0.0,local,1.0,800.0,0.3076923076923077,4.333333333333333,True,-0.3513104613147967,0.051,False,False,0.0840745721510901,0.059,3,LL,False,False,EMERGING,0.3,99.04607820366608,,0.0,0.0,,0.0035888634805534,0.0011962878268511,0.6057786546239967,0.0019747936275398,0.1083080044196838,0.0212314225053078,0.1692307692307693,0.7271446309618687,4.333333333333333,0.0518518518518518,0.0133333333333333,0.3076923076923077,22.446327754519643,282,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-abffff,Distributed throughout the day,29.18022608087554,LOW,RISING,16,6.549889185623146,morning_shift,7:00
896189219afffff,8,7,2,3,1.1436928479239097,0,2.75,CAR,WRONG PARKING,12.9802813625,77.7231501375,Mahadevapura,0.0,collector,2.0,2400.0,0.0,4.0,False,-0.3545633226784517,0.049,False,True,0.0940411061660471,0.054,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0022085313726482,0.0011042656863241,0.6057786546239967,0.0018228864254214,0.0722712249086026,0.019108280254777,0.35,0.2444111199191311,2.0,0.0222222222222222,0.0133333333333333,0.0,12.832596071418717,1252,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-afffff,Distributed throughout the day,8.9828172499931,MINIMAL,FALLING,0,1.1527286535253374,morning_shift,7:00
896189219bbffff,7,6,2,3,0.7129513857188009,4,1.7142857142857142,CAR,WRONG PARKING,12.979995457142858,77.72745811428571,Whitefield,0.0,collector,3.0,3600.0,0.5714285714285714,3.5,True,-0.3772696278512671,0.022,False,True,0.1147290589035019,0.035,3,LL,True,False,EMERGING,0.3,99.04607820366608,,0.0,0.0,,0.0019324649510672,0.0009662324755336,0.6057786546239967,0.0015950256222437,0.0721176015325584,0.0159235668789808,0.1428571428571428,0.2423532459164541,1.1666666666666667,0.0116402116402116,0.0133333333333333,0.5714285714285714,14.124519169668687,1060,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Whitefield / Cell-bbffff,Moderate peak-hour concentration (40-60%),9.88716341876808,MINIMAL,FALLING,0,1.3965142924203675,morning_shift,8:00
896189219cfffff,474,375,5,28,0.9750135499746546,82,1.0337552742616034,MOTOR CYCLE,PARKING ON FOOTPATH | WRONG PARKING,12.987585530590716,77.73468063059072,Mahadevapura,0.0,arterial,2.0,3600.0,0.1729957805907173,94.8,True,-0.1488775302835039,0.384,False,False,-1.0214096722922494,0.42,4,HL,False,False,EMERGING,0.3,134.0,136.0,6.0,12.0,5.0,0.1308554838294093,0.0261710967658818,0.4477611940298507,0.0584487827771361,0.0562544966448395,0.597452229299363,0.0067510548523206,0.029857778164319,47.4,0.5987301587301587,0.18,0.1729957805907173,28.179392579676428,106,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-cfffff,Distributed throughout the day,36.63321035357936,LOW,RISING,99,10.323016160073799,night_shift,4:00
89618921a53ffff,11,11,3,8,0.6112297864937699,1,1.7272727272727273,CAR,NO PARKING,13.02059859090909,77.76218468181818,Mahadevapura,0.0,arterial,2.0,3600.0,0.0909090909090909,3.6666666666666665,False,-0.004846356495667,0.387,False,False,0.0013764776613616,0.385,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0030367306373913,0.0010122435457971,0.6057786546239967,0.0016709792233029,0.0541265729476814,0.0169851380042462,0.1454545454545454,0.0013530091062431,1.8333333333333333,0.0201058201058201,0.0466666666666666,0.0909090909090909,5.038124418666806,2264,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-53ffff,Distributed throughout the day,6.549561744266848,MINIMAL,RISING,1,0.32997506955356765,morning_shift,4:00
89618921a83ffff,32,32,3,10,0.4158883083359671,4,1.1875,MOTOR CYCLE,NO PARKING,13.00899320625,77.758824734375,Mahadevapura,0.0,arterial,2.0,3600.0,0.125,10.666666666666666,False,0.0926146948072232,0.282,False,False,0.0234298744304363,0.29,1,HH,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.008834125490593,0.0029447084968643,0.6057786546239967,0.0048610304677904,0.0542308966334075,0.0615711252653927,0.0375,0.0027504852342082,5.333333333333333,0.0645502645502645,0.06,0.125,5.162541804572952,2242,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-83ffff,Distributed throughout the day,6.711304345944838,MINIMAL,RISING,2,0.3464738924915236,morning_shift,7:00
89618921a87ffff,59,59,6,26,0.7192503985115064,16,1.8983050847457628,CAR,NO PARKING,13.006746147457626,77.75718242203389,Mahadevapura,0.0,arterial,2.0,3600.0,0.2711864406779661,9.833333333333334,False,0.1015007080343411,0.271,False,False,0.0191127962198785,0.283,1,HH,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0162879188732809,0.0027146531455468,0.6057786546239967,0.0044812624624943,0.0543299615462906,0.0562632696390658,0.1796610169491525,0.004077517057418,4.916666666666667,0.0592592592592592,0.1666666666666666,0.2711864406779661,10.348772383443276,1593,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-87ffff,Distributed throughout the day,13.45340409847626,MINIMAL,RISING,9,1.392262167976137,morning_shift,11:00
89618921a8bffff,5,5,2,5,0.5822436316703541,1,1.6,CAR,NO PARKING,13.01097828,77.75988018000001,Mahadevapura,0.0,arterial,2.0,3600.0,0.2,2.5,False,0.171765417503959,0.205,False,False,-0.0656723722209149,0.241,2,LH,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0013803321079051,0.0006901660539525,0.6057786546239967,0.0011393040158883,0.0540882011494188,0.0095541401273885,0.12,0.0008389966680718,1.25,0.0126984126984126,0.0266666666666666,0.2,5.11277629368901,2258,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-8bffff,Distributed throughout the day,5.11277629368901,MINIMAL,STABLE,0,0.2614048142930833,night_shift,5:00
89618921ab7ffff,8,8,1,1,0.4158883083359672,0,1.0,SCOOTER,WRONG PARKING,13.0060866625,77.7514058375,Mahadevapura,0.0,collector,2.0,2400.0,0.0,8.0,False,0.1192676602422755,0.252,False,False,0.0054658995515581,0.273,1,HH,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0022085313726482,0.0022085313726482,0.6057786546239967,0.0036457728508428,0.0722053362797892,0.0445859872611464,0.0,0.2435285036155542,4.0,0.0476190476190476,0.0,0.0,6.69950546812546,2134,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-b7ffff,Distributed throughout the day,5.3596043745003685,MINIMAL,UNKNOWN,8,0.3590669881395436,night_shift,5:00
89618921ac7ffff,25,22,2,13,0.8428669715608934,1,2.08,CAR,WRONG PARKING,13.014334772,77.761225408,Mahadevapura,0.0,collector,2.0,2400.0,0.04,12.5,False,0.0748482450188485,0.3,False,False,0.029565550146209,0.305,1,HH,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0069016605395258,0.0034508302697629,0.6057786546239967,0.0056965200794419,0.0726017977060009,0.0732484076433121,0.216,0.248839333796962,6.25,0.0761904761904762,0.08,0.04,13.470854009879188,1157,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-c7ffff,Distributed throughout the day,17.512110212842945,MINIMAL,RISING,5,2.3590308008212166,night_shift,3:00
89618921acfffff,18,17,2,7,0.8452544785161555,0,2.138888888888889,CAR,WRONG PARKING,13.016682855555556,77.76194024444445,Mahadevapura,0.0,collector,2.0,2400.0,0.0,9.0,False,0.1087662159159069,0.264,False,False,0.0134398016817339,0.28,1,HH,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0049691955884585,0.0024845977942292,0.6057786546239967,0.0041014944571981,0.0724528065573206,0.0509554140127388,0.2277777777777777,0.2468435111598526,4.5,0.0539682539682539,0.04,0.0,11.97583493859489,1361,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-cfffff,Distributed throughout the day,15.568585420173356,MINIMAL,RISING,4,1.8644680921941108,night_shift,3:00
89618921b37ffff,4,4,1,2,0.9887510598012988,0,1.0,SCOOTER,PARKING IN A MAIN ROAD | WRONG PARKING,13.003547775,77.72405764999999,K.R. Pura,0.0,collector,2.0,2400.0,0.0,4.0,False,0.769329825747254,0.043,True,False,-0.2041419614925409,0.04,2,LH,True,False,EMERGING,0.4,99.04607820366608,,0.0,0.0,,0.0011042656863241,0.0011042656863241,0.6057786546239967,0.0018228864254214,0.0721176015325584,0.019108280254777,0.0,0.2423532459164541,2.0,0.0222222222222222,0.0066666666666666,0.0,5.72477192469851,2204,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),K.R. Pura / Cell-37ffff,Distributed throughout the day,5.72477192469851,MINIMAL,STABLE,1,0.32773013589816286,night_shift,3:00
89618921c47ffff,15,15,3,10,0.6400058967170161,2,1.7,SCOOTER,NO PARKING,12.983474806666669,77.76812292,Mahadevapura,0.0,collector,2.0,2400.0,0.1333333333333333,5.0,False,-0.3176021766845521,0.091,False,False,0.0595444758948806,0.11,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0041409963237154,0.0013803321079051,0.6057786546239967,0.0022786080317767,0.072216312501955,0.0254777070063694,0.1399999999999999,0.2436755364618841,2.5,0.0285714285714285,0.06,0.1333333333333333,10.672358166301684,1561,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-47ffff,Distributed throughout the day,13.87406561619219,MINIMAL,RISING,7,1.4806899747877411,morning_shift,7:00
89618921c57ffff,1,1,1,1,0.6931471805599453,0,2.0,CAR,NO PARKING,12.9832733,77.771735,Mahadevapura,0.0,local,2.0,1600.0,0.0,1.0,False,-0.2885724267802184,0.148,False,False,0.1437956478386674,0.157,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000276066421581,0.000276066421581,0.6057786546239967,0.0004557216063553,0.1081106761944346,0.0,0.2,0.7245013052181493,0.5,0.0031746031746031,0.0,0.0,18.537645151982037,549,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-57ffff,Distributed throughout the day,14.83011612158563,MINIMAL,UNKNOWN,1,2.7491543022464255,morning_shift,12:00
89618921d13ffff,46,46,7,17,1.7022984096759182,17,1.9891304347826089,CAR,PARKING IN A MAIN ROAD | NO PARKING,12.968158919471996,77.7497493187946,Whitefield,0.0,arterial,2.0,3600.0,0.3695652173913043,6.571428571428571,False,-0.3947476140606068,0.012,False,True,0.0257712153789428,0.02,3,LL,True,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0126990553927274,0.0018141507703896,0.6057786546239967,0.0029947419846208,0.0542375724779509,0.0354868061874431,0.1978260869565217,0.0028399120342534,3.2857142857142856,0.0385487528344671,0.1066666666666666,0.3695652173913043,10.2410402675983,1602,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Whitefield / Cell-13ffff,Distributed throughout the day,13.31335234787779,MINIMAL,RISING,6,1.3634257749134084,morning_shift,8:00
